gene_family	effect_size_mean	effect_size_median	effect_size_max	n_runs_with_directionality	is_positive_assoc	diazotroph_pct_mean	diazotroph_pct_max	is_pure_any	n_runs_with_purity	is_pure_pos_any	is_pure_neg_any	n_models_with_importance	n_run_model_hits	consensus_rank_pct_mean	consensus_rank_pct_median	best_rank	module_mode	n_runs_with_module	used_in_any_final_set	product	go_ids	locus_tag	n_member_proteins	n_member_genomes	example_proteins	example_genomes	module_bin	fox_status
GF_01863					False	0.9824561403508772	0.9824561403508772	True	1	True	False	0	0						False	GNAT family N-acetyltransferase		ACF3DW_RS11975	57	57	GCF_043099315.1;GCF_043099305.1;GCF_003054475.1;GCF_009372195.1;GCF_002813575.1;GCF_003443655.1;GCF_014023275.1;GCF_043099725.1;GCF_052692655.1;GCF_009873495.1	GCF_043099315.1;GCF_043099305.1;GCF_003054475.1;GCF_009372195.1;GCF_002813575.1;GCF_003443655.1;GCF_014023275.1;GCF_043099725.1;GCF_052692655.1;GCF_009873495.1	Other / unassigned	Novel/uncertain candidate
GF_01894					False	0.9824561403508772	0.9824561403508772	True	1	True	False	0	0						False	RNA recognition motif domain-containing protein		ACFG4S_RS05175	57	57	GCF_043099735.1;GCF_009873495.1;GCF_043099725.1;GCF_013393925.1;GCF_013343235.1;GCF_000020025.1;GCF_014023275.1;GCF_009372195.1;GCF_003443655.1;GCF_023734775.1	GCF_043099735.1;GCF_009873495.1;GCF_043099725.1;GCF_013393925.1;GCF_013343235.1;GCF_000020025.1;GCF_014023275.1;GCF_009372195.1;GCF_003443655.1;GCF_023734775.1	Other / unassigned	Novel/uncertain candidate
GF_01910					False	0.9824561403508772	0.9824561403508772	True	1	True	False	0	0						False	ArsA family ATPase		ACLLO5_RS24650	57	57	GCF_047275885.1;GCF_008121535.1;GCF_000196515.1;GCF_000316625.1;GCF_019976755.1;GCF_021650815.1;GCF_018139025.1;GCF_014489415.1;GCF_003367075.2;GCF_051201415.1	GCF_047275885.1;GCF_008121535.1;GCF_000196515.1;GCF_000316625.1;GCF_019976755.1;GCF_021650815.1;GCF_018139025.1;GCF_014489415.1;GCF_003367075.2;GCF_051201415.1	Other / unassigned	Novel/uncertain candidate
GF_02095					False	0.9824561403508772	0.9824561403508772	True	1	True	False	0	0						False	DNA polymerase III subunit beta		ACOWPH_RS22230	57	57	GCF_049315035.1;GCF_000317695.1;GCF_048568235.1;GCF_009856605.1;GCF_009498015.1;GCF_001548375.1;GCF_000009705.1;GCF_048568275.1;GCF_000204075.1;GCF_019976755.1	GCF_049315035.1;GCF_000317695.1;GCF_048568235.1;GCF_009856605.1;GCF_009498015.1;GCF_001548375.1;GCF_000009705.1;GCF_048568275.1;GCF_000204075.1;GCF_019976755.1	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)
GF_02097					False	0.9824561403508772	0.9824561403508772	True	1	True	False	0	0						False	cation:proton antiporter		ACOWPH_RS03365	57	57	GCF_049315035.1;GCF_038096175.1;GCF_000317695.1;GCF_019976755.1;GCF_000196515.1;GCF_012516395.1;GCF_000312705.1;GCF_008121535.1;GCF_051201415.1;GCF_018139025.1	GCF_049315035.1;GCF_038096175.1;GCF_000317695.1;GCF_019976755.1;GCF_000196515.1;GCF_012516395.1;GCF_000312705.1;GCF_008121535.1;GCF_051201415.1;GCF_018139025.1	Other / unassigned	Novel/uncertain candidate
GF_02099					False	0.9824561403508772	0.9824561403508772	True	1	True	False	0	0						False	ABC transporter permease DevC		ACOWPH_RS09750	57	57	GCF_049315035.1;GCF_019976755.1;GCF_002368175.1;GCF_025677855.1;GCF_009873495.1;GCF_000317695.1;GCF_000204075.1;GCF_051201415.1;GCF_000312705.1;GCF_038096175.1	GCF_049315035.1;GCF_019976755.1;GCF_002368175.1;GCF_025677855.1;GCF_009873495.1;GCF_000317695.1;GCF_000204075.1;GCF_051201415.1;GCF_000312705.1;GCF_038096175.1	Transport	Novel/uncertain candidate
GF_02103					False	0.9824561403508772	0.9824561403508772	True	1	True	False	0	0						False	phosphoribosylaminoimidazolesuccinocarboxamide synthase		ACOWPH_RS13875	57	57	GCF_049315035.1;GCF_013393905.1;GCF_003054475.1;GCF_000204075.1;GCF_009372195.1;GCF_048568235.1;GCF_028623165.1;GCF_008121535.1;GCF_025860405.1;GCF_009873495.1	GCF_049315035.1;GCF_013393905.1;GCF_003054475.1;GCF_000204075.1;GCF_009372195.1;GCF_048568235.1;GCF_028623165.1;GCF_008121535.1;GCF_025860405.1;GCF_009873495.1	Other / unassigned	Novel/uncertain candidate
GF_02105					False	0.9824561403508772	0.9824561403508772	True	1	True	False	0	0						False	diaminopimelate decarboxylase		ACOWPH_RS15565	57	57	GCF_049315035.1;GCF_000196515.1;GCF_047275885.1;GCF_000317695.1;GCF_013343235.1;GCF_052692665.1;GCF_014023275.1;GCF_002813575.1;GCF_009372195.1;GCF_003443655.1	GCF_049315035.1;GCF_000196515.1;GCF_047275885.1;GCF_000317695.1;GCF_013343235.1;GCF_052692665.1;GCF_014023275.1;GCF_002813575.1;GCF_009372195.1;GCF_003443655.1	Other / unassigned	Novel/uncertain candidate
GF_02124					False	0.9824561403508772	0.9824561403508772	True	1	True	False	0	0						False	phenylalanine--tRNA ligase subunit beta		ACQFX9_RS04170	57	57	GCF_050235535.1;GCF_008121535.1;GCF_000312705.1;GCF_012516395.1;GCF_001277295.1;GCF_024584745.1;GCF_013393905.1;GCF_002813575.1;GCF_052692655.1;GCF_002949795.1	GCF_050235535.1;GCF_008121535.1;GCF_000312705.1;GCF_012516395.1;GCF_001277295.1;GCF_024584745.1;GCF_013393905.1;GCF_002813575.1;GCF_052692655.1;GCF_002949795.1	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)
GF_00163					False	0.9821428571428572	0.9821428571428572	True	1	True	False	0	0						False	hypothetical protein		AAZO_RS10465	56	56	GCF_000196515.1;GCF_011769525.1;GCF_043099725.1;GCF_000317695.1;GCF_001277295.1;GCF_000316645.1;GCF_022376295.1;GCF_000312705.1;GCF_002813575.1;GCF_002949735.1	GCF_000196515.1;GCF_011769525.1;GCF_043099725.1;GCF_000317695.1;GCF_001277295.1;GCF_000316645.1;GCF_022376295.1;GCF_000312705.1;GCF_002813575.1;GCF_002949735.1	Stress / membrane / uncharacterized	Novel/uncertain candidate
GF_00174					False	0.9821428571428572	0.9821428571428572	True	1	True	False	0	0						False	leucyl/phenylalanyl-tRNA--protein transferase		EH233_RS08930	56	56	GCF_000204075.1;GCF_009856605.1;GCF_048568235.1;GCF_048568275.1;GCF_009498015.1;GCF_001548375.1;GCF_000009705.1;GCF_011769525.1;GCF_000316575.1;GCF_025860405.1	GCF_000204075.1;GCF_009856605.1;GCF_048568235.1;GCF_048568275.1;GCF_009498015.1;GCF_001548375.1;GCF_000009705.1;GCF_011769525.1;GCF_000316575.1;GCF_025860405.1	Other / unassigned	Novel/uncertain candidate
GF_00461					False	0.9821428571428572	0.9821428571428572	True	1	True	False	0	0						False	ABC transporter ATP-binding protein		IJ00_RS00180	56	56	GCF_000734895.2;GCF_009498015.1;GCF_002896875.1;GCF_000316575.1;GCF_000204075.1;GCF_009856605.1;GCF_048568275.1;GCF_000009705.1;GCF_048568235.1;GCF_012516395.1	GCF_000734895.2;GCF_009498015.1;GCF_002896875.1;GCF_000316575.1;GCF_000204075.1;GCF_009856605.1;GCF_048568275.1;GCF_000009705.1;GCF_048568235.1;GCF_012516395.1	Transport	Novel/uncertain candidate
GF_00541					False	0.9821428571428572	0.9821428571428572	True	1	True	False	0	0						False	ATP phosphoribosyltransferase regulatory subunit		AA650_RS10110	56	56	GCF_001277295.1;GCF_008121535.1;GCF_024584745.1;GCF_012516395.1;GCF_000312705.1;GCF_000196515.1;GCF_028623165.1;GCF_002949795.1;GCF_014023275.1;GCF_009372195.1	GCF_001277295.1;GCF_008121535.1;GCF_024584745.1;GCF_012516395.1;GCF_000312705.1;GCF_000196515.1;GCF_028623165.1;GCF_002949795.1;GCF_014023275.1;GCF_009372195.1	Regulation	Novel/uncertain candidate
GF_00587					False	0.9821428571428572	0.9821428571428572	True	1	True	False	0	0						False	16S rRNA (cytidine(1402)-2'-O)-methyltransferase		FIS3754_RS11480	56	56	GCF_001548455.1;GCF_032393985.1;GCF_043099305.1;GCF_043099315.1;GCF_002896875.1;GCF_009498015.1;GCF_019976755.1;GCF_043099735.1;GCF_000009705.1;GCF_000204075.1	GCF_001548455.1;GCF_032393985.1;GCF_043099305.1;GCF_043099315.1;GCF_002896875.1;GCF_009498015.1;GCF_019976755.1;GCF_043099735.1;GCF_000009705.1;GCF_000204075.1	Other / unassigned	Novel/uncertain candidate
GF_00786					False	0.9821428571428572	0.9821428571428572	True	1	True	False	0	0						False	NAD-dependent succinate-semialdehyde dehydrogenase		CLI64_RS25195	56	56	GCF_002896875.1;GCF_050235535.1;GCF_000020025.1;GCF_022376295.1;GCF_001277295.1;GCF_013343235.1;GCF_049315035.1;GCF_001548455.1;GCF_012516395.1;GCF_043099735.1	GCF_002896875.1;GCF_050235535.1;GCF_000020025.1;GCF_022376295.1;GCF_001277295.1;GCF_013343235.1;GCF_049315035.1;GCF_001548455.1;GCF_012516395.1;GCF_043099735.1	Other / unassigned	FOX-consistent support function (plausible rediscovery)
GF_00844					False	0.9821428571428572	0.9821428571428572	True	1	True	False	0	0						False	succinate dehydrogenase/fumarate reductase iron-sulfur subunit		BMF81_RS00795	56	56	GCF_003054475.1;GCF_038096175.1;GCF_022376295.1;GCF_000316575.1;GCF_017164015.1;GCF_009856605.1;GCF_049315035.1;GCF_013393905.1;GCF_002949795.1;GCF_000020025.1	GCF_003054475.1;GCF_038096175.1;GCF_022376295.1;GCF_000316575.1;GCF_017164015.1;GCF_009856605.1;GCF_049315035.1;GCF_013393905.1;GCF_002949795.1;GCF_000020025.1	Metallocluster & Fe-S biogenesis	FOX-consistent support function (plausible rediscovery)
GF_00914					False	0.9821428571428572	0.9821428571428572	True	1	True	False	0	0						False	four-carbon acid sugar kinase family protein		D1367_RS18955	56	56	GCF_009372195.1;GCF_002949795.1;GCF_052692655.1;GCF_002813575.1;GCF_003443655.1;GCF_013393905.1;GCF_038096175.1;GCF_052692665.1;GCF_028623165.1;GCF_014023275.1	GCF_009372195.1;GCF_002949795.1;GCF_052692655.1;GCF_002813575.1;GCF_003443655.1;GCF_013393905.1;GCF_038096175.1;GCF_052692665.1;GCF_028623165.1;GCF_014023275.1	Other / unassigned	Novel/uncertain candidate
GF_01025					False	0.9821428571428572	0.9821428571428572	True	1	True	False	0	0						False	bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase		HUN01_RS25375	56	56	GCF_014023275.1;GCF_023734775.1;GCF_012516395.1;GCF_038096175.1;GCF_052692665.1;GCF_000312705.1;GCF_000317695.1;GCF_052692655.1;GCF_009372195.1;GCF_002813575.1	GCF_014023275.1;GCF_023734775.1;GCF_012516395.1;GCF_038096175.1;GCF_052692665.1;GCF_000312705.1;GCF_000317695.1;GCF_052692655.1;GCF_009372195.1;GCF_002813575.1	Other / unassigned	Novel/uncertain candidate
GF_01193					False	0.9821428571428572	0.9821428571428572	True	1	True	False	0	0						False	DHH family phosphoesterase		IAR63_RS04270	56	56	GCF_014489415.1;GCF_051201415.1;GCF_021650815.1;GCF_019056575.1;GCF_018139025.1;GCF_003367075.2;GCF_022376295.1;GCF_003054475.1;GCF_000196515.1;GCF_052692665.1	GCF_014489415.1;GCF_051201415.1;GCF_021650815.1;GCF_019056575.1;GCF_018139025.1;GCF_003367075.2;GCF_022376295.1;GCF_003054475.1;GCF_000196515.1;GCF_052692665.1	Other / unassigned	Novel/uncertain candidate
GF_01259					False	0.9821428571428572	0.9821428571428572	True	1	True	False	0	0						False	glutamate--cysteine ligase		JYQ62_RS32450	56	56	GCF_017164015.1;GCF_009856605.1;GCF_000204075.1;GCF_001548375.1;GCF_009498015.1;GCF_052692665.1;GCF_048568235.1;GCF_000009705.1;GCF_048568275.1;GCF_019976755.1	GCF_017164015.1;GCF_009856605.1;GCF_000204075.1;GCF_001548375.1;GCF_009498015.1;GCF_052692665.1;GCF_048568235.1;GCF_000009705.1;GCF_048568275.1;GCF_019976755.1	Other / unassigned	Novel/uncertain candidate
GF_01431					False	0.9821428571428572	0.9821428571428572	True	1	True	False	0	0						False	ABC transporter ATP-binding protein		BDGGKGIB_RS13395	56	56	GCF_022376295.1;GCF_000316645.1;GCF_022063185.1;GCF_049315035.1;GCF_038096175.1;GCF_014023275.1;GCF_023734775.1;GCF_029953635.1;GCF_002813575.1;GCF_002949735.1	GCF_022376295.1;GCF_000316645.1;GCF_022063185.1;GCF_049315035.1;GCF_038096175.1;GCF_014023275.1;GCF_023734775.1;GCF_029953635.1;GCF_002813575.1;GCF_002949735.1	Transport	Novel/uncertain candidate
GF_01442					False	0.9821428571428572	0.9821428571428572	True	1	True	False	0	0						False	phosphate ABC transporter ATP-binding protein PstB		BDGGKGIB_RS02700	56	56	GCF_022376295.1;GCF_003054475.1;GCF_047275885.1;GCF_000196515.1;GCF_038050375.1;GCF_013343235.1;GCF_048568275.1;GCF_019056575.1;GCF_011769525.1;GCF_002368175.1	GCF_022376295.1;GCF_003054475.1;GCF_047275885.1;GCF_000196515.1;GCF_038050375.1;GCF_013343235.1;GCF_048568275.1;GCF_019056575.1;GCF_011769525.1;GCF_002368175.1	Transport	Novel/uncertain candidate
GF_01613					False	0.9821428571428572	0.9821428571428572	True	1	True	False	0	0						False	TldD/PmbA family protein		QI031_RS13610	56	56	GCF_029953635.1;GCF_017164015.1;GCF_003054475.1;GCF_043099315.1;GCF_032393985.1;GCF_001548455.1;GCF_043099305.1;GCF_002163975.1;GCF_043099735.1;GCF_014023275.1	GCF_029953635.1;GCF_017164015.1;GCF_003054475.1;GCF_043099315.1;GCF_032393985.1;GCF_001548455.1;GCF_043099305.1;GCF_002163975.1;GCF_043099735.1;GCF_014023275.1	Other / unassigned	Novel/uncertain candidate
GF_02179					False	0.9821428571428572	0.9821428571428572	True	1	True	False	0	0						False	photosystem I assembly protein Ycf4		NSTC745_RS00460	56	56	GCF_052692665.1;GCF_002813575.1;GCF_019056575.1;GCF_009372195.1;GCF_028623165.1;GCF_013393925.1;GCF_013343235.1;GCF_052692655.1;GCF_038096175.1;GCF_002949795.1	GCF_052692665.1;GCF_002813575.1;GCF_019056575.1;GCF_009372195.1;GCF_028623165.1;GCF_013393925.1;GCF_013343235.1;GCF_052692655.1;GCF_038096175.1;GCF_002949795.1	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)
GF_00007					False	0.9818181818181818	0.9818181818181818	True	1	True	False	0	0						False	tryptophan synthase subunit alpha		ACN23B_RS24150	55	55	GCF_000009705.1;GCF_000204075.1;GCF_048568275.1;GCF_048568235.1;GCF_022376295.1;GCF_038096175.1;GCF_000316645.1;GCF_047275885.1;GCF_038050375.1;GCF_022063185.1	GCF_000009705.1;GCF_000204075.1;GCF_048568275.1;GCF_048568235.1;GCF_022376295.1;GCF_038096175.1;GCF_000316645.1;GCF_047275885.1;GCF_038050375.1;GCF_022063185.1	Other / unassigned	Novel/uncertain candidate
GF_00173					False	0.9818181818181818	0.9818181818181818	True	1	True	False	0	0						False	beta-carotene hydroxylase		EH233_RS08735	55	55	GCF_000204075.1;GCF_011769525.1;GCF_001548375.1;GCF_052692655.1;GCF_003443655.1;GCF_002896875.1;GCF_051201415.1;GCF_000196515.1;GCF_022063185.1;GCF_024584745.1	GCF_000204075.1;GCF_011769525.1;GCF_001548375.1;GCF_052692655.1;GCF_003443655.1;GCF_002896875.1;GCF_051201415.1;GCF_000196515.1;GCF_022063185.1;GCF_024584745.1	Other / unassigned	Novel/uncertain candidate
GF_00202					False	0.9818181818181818	0.9818181818181818	True	1	True	False	0	0						False	2'-O-glycosyltransferase CruG		CAL7507_RS03000	55	55	GCF_000316575.1;GCF_003054475.1;GCF_022376295.1;GCF_001277295.1;GCF_012516395.1;GCF_000312705.1;GCF_008121535.1;GCF_024584745.1;GCF_038050375.1;GCF_047275885.1	GCF_000316575.1;GCF_003054475.1;GCF_022376295.1;GCF_001277295.1;GCF_012516395.1;GCF_000312705.1;GCF_008121535.1;GCF_024584745.1;GCF_038050375.1;GCF_047275885.1	Other / unassigned	Novel/uncertain candidate
GF_00287					False	0.9818181818181818	0.9818181818181818	True	1	True	False	0	0						False	diflavin flavoprotein		NOS7524_RS20390	55	55	GCF_000316645.1;GCF_013393945.1;GCF_000020025.1;GCF_023734775.1;GCF_013393905.1;GCF_038096175.1;GCF_000316575.1;GCF_012516395.1;GCF_025677855.1;GCF_052692655.1	GCF_000316645.1;GCF_013393945.1;GCF_000020025.1;GCF_023734775.1;GCF_013393905.1;GCF_038096175.1;GCF_000316575.1;GCF_012516395.1;GCF_025677855.1;GCF_052692655.1	Other / unassigned	Novel/uncertain candidate
GF_00304					False	0.9818181818181818	0.9818181818181818	True	1	True	False	0	0						False	M48 family metalloprotease		RIV7116_RS27915	55	55	GCF_000316665.1;GCF_029953635.1;GCF_000316645.1;GCF_050235535.1;GCF_001548375.1;GCF_009856605.1;GCF_003054475.1;GCF_048568275.1;GCF_009498015.1;GCF_002896875.1	GCF_000316665.1;GCF_029953635.1;GCF_000316645.1;GCF_050235535.1;GCF_001548375.1;GCF_009856605.1;GCF_003054475.1;GCF_048568275.1;GCF_009498015.1;GCF_002896875.1	Other / unassigned	Novel/uncertain candidate
GF_00334					False	0.9818181818181818	0.9818181818181818	True	1	True	False	0	0						False	adenine phosphoribosyltransferase		GEI7407_RS12950	55	55	GCF_000317045.1;GCF_050235535.1;GCF_002896875.1;GCF_019977735.1;GCF_002368455.1;GCF_001548375.1;GCF_052692655.1;GCF_028623165.1;GCF_009873495.1;GCF_022063185.1	GCF_000317045.1;GCF_050235535.1;GCF_002896875.1;GCF_019977735.1;GCF_002368455.1;GCF_001548375.1;GCF_052692655.1;GCF_028623165.1;GCF_009873495.1;GCF_022063185.1	Other / unassigned	Novel/uncertain candidate
GF_00442					False	0.9818181818181818	0.9818181818181818	True	1	True	False	0	0						False	TPM domain-containing protein		ACOWPH_RS25195	55	55	GCF_000317695.1;GCF_024584745.1;GCF_013393905.1;GCF_047275885.1;GCF_011769525.1;GCF_043099735.1;GCF_001277295.1;GCF_019056575.1;GCF_049315035.1;GCF_038050375.1	GCF_000317695.1;GCF_024584745.1;GCF_013393905.1;GCF_047275885.1;GCF_011769525.1;GCF_043099735.1;GCF_001277295.1;GCF_019056575.1;GCF_049315035.1;GCF_038050375.1	Other / unassigned	Novel/uncertain candidate
GF_00589					False	0.9818181818181818	0.9818181818181818	True	1	True	False	0	0						False	FtsW/RodA/SpoVE family cell cycle protein		FIS3754_RS16235	55	55	GCF_001548455.1;GCF_002163975.1;GCF_038096175.1;GCF_000316575.1;GCF_002949795.1;GCF_009498015.1;GCF_019976755.1;GCF_002949735.1;GCF_000020025.1;GCF_014023275.1	GCF_001548455.1;GCF_002163975.1;GCF_038096175.1;GCF_000316575.1;GCF_002949795.1;GCF_009498015.1;GCF_019976755.1;GCF_002949735.1;GCF_000020025.1;GCF_014023275.1	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)
GF_00758					False	0.9818181818181818	0.9818181818181818	True	1	True	False	0	0						False	PP2C family protein-serine/threonine phosphatase		CDC41_RS32790	55	55	GCF_002368455.1;GCF_003054475.1;GCF_022376295.1;GCF_029953635.1;GCF_000196515.1;GCF_017164015.1;GCF_002949795.1;GCF_011769525.1;GCF_009372195.1;GCF_032393985.1	GCF_002368455.1;GCF_003054475.1;GCF_022376295.1;GCF_029953635.1;GCF_000196515.1;GCF_017164015.1;GCF_002949795.1;GCF_011769525.1;GCF_009372195.1;GCF_032393985.1	Other / unassigned	Novel/uncertain candidate
GF_00842					False	0.9818181818181818	0.9818181818181818	True	1	True	False	0	0						False	pyridoxamine 5'-phosphate oxidase		BMF81_RS15880	55	55	GCF_003054475.1;GCF_017164015.1;GCF_038096175.1;GCF_050235535.1;GCF_002896875.1;GCF_029953635.1;GCF_000316645.1;GCF_043099305.1;GCF_013393945.1;GCF_052692655.1	GCF_003054475.1;GCF_017164015.1;GCF_038096175.1;GCF_050235535.1;GCF_002896875.1;GCF_029953635.1;GCF_000316645.1;GCF_043099305.1;GCF_013393945.1;GCF_052692655.1	Respiration & bioenergetics	FOX-consistent support function (plausible rediscovery)
GF_00850					False	0.9818181818181818	0.9818181818181818	True	1	True	False	0	0						False	hemolysin family protein		L3I90_RS09180	55	55	GCF_003367075.2;GCF_049315035.1;GCF_051201415.1;GCF_018139025.1;GCF_014489415.1;GCF_021650815.1;GCF_038050375.1;GCF_002949735.1;GCF_001548375.1;GCF_002368175.1	GCF_003367075.2;GCF_049315035.1;GCF_051201415.1;GCF_018139025.1;GCF_014489415.1;GCF_021650815.1;GCF_038050375.1;GCF_002949735.1;GCF_001548375.1;GCF_002368175.1	Other / unassigned	Novel/uncertain candidate
GF_00937					False	0.9818181818181818	0.9818181818181818	True	1	True	False	0	0						False	GTPase Era		EH233_RS13915	55	55	GCF_009856605.1;GCF_002896875.1;GCF_043099725.1;GCF_000196515.1;GCF_014023275.1;GCF_000009705.1;GCF_025677855.1;GCF_002163975.1;GCF_019976755.1;GCF_038050375.1	GCF_009856605.1;GCF_002896875.1;GCF_043099725.1;GCF_000196515.1;GCF_014023275.1;GCF_000009705.1;GCF_025677855.1;GCF_002163975.1;GCF_019976755.1;GCF_038050375.1	Other / unassigned	Novel/uncertain candidate
GF_00986					False	0.9818181818181818	0.9818181818181818	True	1	True	False	0	0						False	TrkH family potassium uptake protein		FD723_RS23130	55	55	GCF_013393905.1;GCF_043099725.1;GCF_043099305.1;GCF_043099315.1;GCF_002813575.1;GCF_052692655.1;GCF_002896875.1;GCF_009498015.1;GCF_000316575.1;GCF_048568275.1	GCF_013393905.1;GCF_043099725.1;GCF_043099305.1;GCF_043099315.1;GCF_002813575.1;GCF_052692655.1;GCF_002896875.1;GCF_009498015.1;GCF_000316575.1;GCF_048568275.1	Other / unassigned	Novel/uncertain candidate
GF_01191					False	0.9818181818181818	0.9818181818181818	True	1	True	False	0	0						False	TldD/PmbA family protein		IAR63_RS01165	55	55	GCF_014489415.1;GCF_051201415.1;GCF_018139025.1;GCF_021650815.1;GCF_003367075.2;GCF_049315035.1;GCF_000317695.1;GCF_000196515.1;GCF_009873495.1;GCF_002368175.1	GCF_014489415.1;GCF_051201415.1;GCF_018139025.1;GCF_021650815.1;GCF_003367075.2;GCF_049315035.1;GCF_000317695.1;GCF_000196515.1;GCF_009873495.1;GCF_002368175.1	Other / unassigned	Novel/uncertain candidate
GF_01249					False	0.9818181818181818	0.9818181818181818	True	1	True	False	0	0						False	polyprenyl synthetase family protein		JYQ62_RS21150	55	55	GCF_017164015.1;GCF_014023275.1;GCF_052692665.1;GCF_002896875.1;GCF_000316575.1;GCF_022063185.1;GCF_013393945.1;GCF_000316645.1;GCF_003054475.1;GCF_002368175.1	GCF_017164015.1;GCF_014023275.1;GCF_052692665.1;GCF_002896875.1;GCF_000316575.1;GCF_022063185.1;GCF_013393945.1;GCF_000316645.1;GCF_003054475.1;GCF_002368175.1	Other / unassigned	Novel/uncertain candidate
GF_01528					False	0.9818181818181818	0.9818181818181818	True	1	True	False	0	0						False	M48 family metallopeptidase		HG267_RS15845	55	55	GCF_025860405.1;GCF_049315035.1;GCF_048568235.1;GCF_022376295.1;GCF_050235535.1;GCF_009498015.1;GCF_000316625.1;GCF_003054475.1;GCF_000009705.1;GCF_002896875.1	GCF_025860405.1;GCF_049315035.1;GCF_048568235.1;GCF_022376295.1;GCF_050235535.1;GCF_009498015.1;GCF_000316625.1;GCF_003054475.1;GCF_000009705.1;GCF_002896875.1	Stress / membrane / uncharacterized	Novel/uncertain candidate
