gene_family	effect_size_mean	effect_size_median	effect_size_max	n_runs_with_directionality	is_positive_assoc	diazotroph_pct_mean	diazotroph_pct_max	is_pure_any	n_runs_with_purity	is_pure_pos_any	is_pure_neg_any	n_models_with_importance	n_run_model_hits	consensus_rank_pct_mean	consensus_rank_pct_median	best_rank	module_mode	n_runs_with_module	used_in_any_final_set	product	go_ids	locus_tag	n_member_proteins	n_member_genomes	example_proteins	example_genomes	module_bin	fox_status
GF_00418	0.5927461139896374	0.5927461139896374	0.5927461139896374	1.0	True	0.8	0.8	False	1	False	False	4	4	0.4936204146730463	0.5877192982456141	186.0			False	NAD(P)H-binding protein		GLO7428_RS17910	40	40	GCF_000317555.1;GCF_032163395.1;GCF_000316665.1;GCF_013393905.1;GCF_009873495.1;GCF_025860405.1;GCF_013393925.1;GCF_002949735.1;GCF_002949795.1;GCF_032393985.1	GCF_000317555.1;GCF_032163395.1;GCF_000316665.1;GCF_013393905.1;GCF_009873495.1;GCF_025860405.1;GCF_013393925.1;GCF_002949735.1;GCF_002949795.1;GCF_032393985.1	Other / unassigned	Novel/uncertain candidate
GF_01690	0.446033048165944	0.446033048165944	0.446033048165944	1.0	True	0.5403726708074534	0.5403726708074534	False	1	False	False	4	4	0.4936204146730462	0.49122807017543857	224.0			False	CTP synthase		HJG54_RS13810	161	161	GCF_032598965.1;GCF_019891175.1;GCF_049200465.1;GCF_031583415.1;GCF_031583495.1;GCF_031586415.1;GCF_003555505.1;GCF_030323045.1;GCF_031583535.1;GCF_002754935.1	GCF_032598965.1;GCF_019891175.1;GCF_049200465.1;GCF_031583415.1;GCF_031583495.1;GCF_031586415.1;GCF_003555505.1;GCF_030323045.1;GCF_031583535.1;GCF_002754935.1	Other / unassigned	Novel/uncertain candidate
GF_00916	0.4054078332734459	0.4054078332734459	0.4054078332734459	1.0	True	0.4380165289256198	0.4380165289256198	False	1	False	False	4	4	0.492822966507177	0.47208931419457734	155.0			False	NAD(P)H-quinone oxidoreductase subunit H		GXM_RS06445	242	242	GCF_009372195.1;GCF_031583455.1;GCF_049200465.1;GCF_002368395.1;GCF_001693275.1;GCF_001277295.1;GCF_013177315.1;GCF_947331815.1;GCF_016403105.1;GCF_046846445.1	GCF_009372195.1;GCF_031583455.1;GCF_049200465.1;GCF_002368395.1;GCF_001693275.1;GCF_001277295.1;GCF_013177315.1;GCF_947331815.1;GCF_016403105.1;GCF_046846445.1	Other / unassigned	Novel/uncertain candidate
GF_00332	0.3422619047619047	0.3422619047619047	0.3422619047619047	1.0	True	0.5714285714285714	0.5714285714285714	False	1	False	False	4	4	0.4892344497607656	0.5318979266347688	231.0			False	CPBP family intramembrane glutamic endopeptidase		GEI7407_RS09400	42	42	GCF_000317045.1;GCF_017164015.1;GCF_000284455.1;GCF_025860405.1;GCF_022372495.1;GCF_003015225.1;GCF_048077055.1;GCF_000270265.1;GCF_001318385.1;GCF_002813575.1	GCF_000317045.1;GCF_017164015.1;GCF_000284455.1;GCF_025860405.1;GCF_022372495.1;GCF_003015225.1;GCF_048077055.1;GCF_000270265.1;GCF_001318385.1;GCF_002813575.1	Stress / membrane / uncharacterized	Novel/uncertain candidate
GF_00480	0.6985915492957746	0.6985915492957746	0.6985915492957746	1.0	True	0.8450704225352113	0.8450704225352113	False	1	False	False	4	4	0.483652312599681	0.36363636363636365	93.0			False	9%2C9'-di-cis-zeta-carotene desaturase		IJ00_RS20855	71	71	GCF_000734895.2;GCF_009372195.1;GCF_008121535.1;GCF_012516395.1;GCF_000312705.1;GCF_000316665.1;GCF_014489415.1;GCF_021650815.1;GCF_000317495.1;GCF_024584745.1	GCF_000734895.2;GCF_009372195.1;GCF_008121535.1;GCF_012516395.1;GCF_000312705.1;GCF_000316665.1;GCF_014489415.1;GCF_021650815.1;GCF_000317495.1;GCF_024584745.1	Other / unassigned	Novel/uncertain candidate
GF_01241	0.6192778314940153	0.6192778314940153	0.6192778314940153	1.0	True	0.7528089887640449	0.7528089887640449	False	1	False	False	4	4	0.4828548644338118	0.48883572567783096	128.0			False	DNA-processing protein DprA		HEQ85_RS03765	89	89	GCF_016446395.1;GCF_019977735.1;GCF_040564635.1;GCF_001767235.1;GCF_001854205.2;GCF_009498715.2;GCF_030544905.1;GCF_003957805.1;GCF_000010065.1;GCF_050422935.1	GCF_016446395.1;GCF_019977735.1;GCF_040564635.1;GCF_001767235.1;GCF_001854205.2;GCF_009498715.2;GCF_030544905.1;GCF_003957805.1;GCF_000010065.1;GCF_050422935.1	Other / unassigned	Novel/uncertain candidate
GF_00395	0.0409604070599459	0.0409604070599459	0.0409604070599459	1.0	True	0.2947368421052631	0.2947368421052631	False	1	False	False	4	4	0.4820574162679426	0.48484848484848486	244.0			False	glutamate synthase large subunit		MIC7113_RS06915	95	95	GCF_000317515.1;GCF_001746915.2;GCF_016446395.1;GCF_002142475.1;GCF_002142495.1;GCF_022372495.1;GCF_047649235.1;GCF_002368255.1;GCF_032620035.1;GCF_000317105.1	GCF_000317515.1;GCF_001746915.2;GCF_016446395.1;GCF_002142475.1;GCF_002142495.1;GCF_022372495.1;GCF_047649235.1;GCF_002368255.1;GCF_032620035.1;GCF_000317105.1	Other / unassigned	Novel/uncertain candidate
GF_00314	0.4901730483125831	0.4901730483125831	0.4901730483125831	1.0	True	0.6046511627906976	0.6046511627906976	False	1	False	False	4	4	0.481658692185008	0.4465709728867624	169.0			False	glycolate oxidase subunit GlcD		PLE7327_RS03240	129	129	GCF_000317025.1;GCF_000021805.1;GCF_043099305.1;GCF_014023275.1;GCF_013393905.1;GCF_019976755.1;GCF_024584745.1;GCF_028623165.1;GCF_000316575.1;GCF_008121535.1	GCF_000317025.1;GCF_000021805.1;GCF_043099305.1;GCF_014023275.1;GCF_013393905.1;GCF_019976755.1;GCF_024584745.1;GCF_028623165.1;GCF_000316575.1;GCF_008121535.1	Respiration & bioenergetics	FOX-consistent support function (plausible rediscovery)
GF_00600	0.6228518955791682	0.6228518955791682	0.6228518955791682	1.0	True	0.7936507936507936	0.7936507936507936	False	1	False	False	4	4	0.4812599681020733	0.5590111642743222	166.0			False	glutaredoxin 3		BH720_RS10035	63	63	GCF_001746915.2;GCF_018336915.1;GCF_024347835.1;GCF_021497025.1;GCF_000018105.1;GCF_022701275.1;GCF_042465725.1;GCF_000317475.1;GCF_037094475.1;GCF_022701255.1	GCF_001746915.2;GCF_018336915.1;GCF_024347835.1;GCF_021497025.1;GCF_000018105.1;GCF_022701275.1;GCF_042465725.1;GCF_000317475.1;GCF_037094475.1;GCF_022701255.1	O2 protection & redox homeostasis	FOX-consistent support function (plausible rediscovery)
GF_00046	0.5124109310155822	0.5124109310155822	0.5124109310155822	1.0	True	0.6201550387596899	0.6201550387596899	False	1	False	False	4	4	0.4804625199362041	0.4138755980861244	84.0			False	acetolactate synthase large subunit		CYB_RS10215	129	129	GCF_000013225.1;GCF_000013205.1;GCF_000317045.1;GCF_012516315.1;GCF_023983615.1;GCF_026240635.1;GCF_049200465.1;GCF_000018105.1;GCF_023546805.1;GCF_025200965.1	GCF_000013225.1;GCF_000013205.1;GCF_000317045.1;GCF_012516315.1;GCF_023983615.1;GCF_026240635.1;GCF_049200465.1;GCF_000018105.1;GCF_023546805.1;GCF_025200965.1	Other / unassigned	Novel/uncertain candidate
GF_01333	0.6862501037258318	0.6862501037258318	0.6862501037258318	1.0	True	0.7606837606837606	0.7606837606837606	False	1	False	False	4	4	0.4792663476874003	0.41706539074960125	30.0			False	long-chain acyl-[acyl-carrier-protein] reductase		J5X98_RS02330	117	117	GCF_019891175.1;GCF_000317435.1;GCF_000018105.1;GCF_000317555.1;GCF_001548435.1;GCF_000316575.1;GCF_016919485.1;GCF_002368395.1;GCF_013393925.1;GCF_000317045.1	GCF_019891175.1;GCF_000317435.1;GCF_000018105.1;GCF_000317555.1;GCF_001548435.1;GCF_000316575.1;GCF_016919485.1;GCF_002368395.1;GCF_013393925.1;GCF_000317045.1	Other / unassigned	Novel/uncertain candidate
GF_00472	0.7924076607387142	0.7924076607387142	0.7924076607387142	1.0	True	0.8953488372093024	0.8953488372093024	False	1	False	False	4	4	0.4784688995215311	0.43779904306220097	18.0			False	LPS export ABC transporter ATP-binding protein		IJ00_RS12635	86	86	GCF_000734895.2;GCF_002896875.1;GCF_017164015.1;GCF_019977735.1;GCF_048568275.1;GCF_002813575.1;GCF_002163975.1;GCF_014489415.1;GCF_012516395.1;GCF_000312705.1	GCF_000734895.2;GCF_002896875.1;GCF_017164015.1;GCF_019977735.1;GCF_048568275.1;GCF_002813575.1;GCF_002163975.1;GCF_014489415.1;GCF_012516395.1;GCF_000312705.1	Transport	Novel/uncertain candidate
GF_01811	0.5319425696404467	0.5319425696404467	0.5319425696404467	1.0	True	0.6137931034482759	0.6137931034482759	False	1	False	False	4	4	0.476475279106858	0.47926634768740034	76.0			False	pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha		ABWT76_RS27580	145	145	GCF_040564635.1;GCF_025860405.1;GCF_023983615.1;GCF_001277295.1;GCF_038050375.1;GCF_000734895.2;GCF_011769525.1;GCF_049315035.1;GCF_002163975.1;GCF_047275885.1	GCF_040564635.1;GCF_025860405.1;GCF_023983615.1;GCF_001277295.1;GCF_038050375.1;GCF_000734895.2;GCF_011769525.1;GCF_049315035.1;GCF_002163975.1;GCF_047275885.1	Other / unassigned	FOX-consistent support function (plausible rediscovery)
GF_00482	0.7135494752623688	0.7135494752623688	0.7135494752623688	1.0	True	0.8793103448275862	0.8793103448275862	False	1	False	False	4	4	0.4752791068580542	0.539872408293461	256.0			False	glutaredoxin 3		IJ00_RS22420	58	58	GCF_000734895.2;GCF_019977735.1;GCF_001548455.1;GCF_000317515.1;GCF_000147335.1;GCF_904830855.1;GCF_904830775.1;GCF_904830935.1;GCF_904830845.1;GCF_904830765.1	GCF_000734895.2;GCF_019977735.1;GCF_001548455.1;GCF_000317515.1;GCF_000147335.1;GCF_904830855.1;GCF_904830775.1;GCF_904830935.1;GCF_904830845.1;GCF_904830765.1	O2 protection & redox homeostasis	FOX-consistent support function (plausible rediscovery)
GF_00341	0.3658608490566037	0.3658608490566037	0.3658608490566037	1.0	True	0.5377358490566038	0.5377358490566038	False	1	False	False	4	4	0.474481658692185	0.44417862838915473	65.0			False	ATP-dependent Clp protease proteolytic subunit		PSE7367_RS03820	106	106	GCF_000317065.1;GCF_014023275.1;GCF_031583355.1;GCF_016446395.1;GCF_023650955.1;GCF_002949735.1;GCF_003555505.1;GCF_008121535.1;GCF_052692655.1;GCF_009372195.1	GCF_000317065.1;GCF_014023275.1;GCF_031583355.1;GCF_016446395.1;GCF_023650955.1;GCF_002949735.1;GCF_003555505.1;GCF_008121535.1;GCF_052692655.1;GCF_009372195.1	Other / unassigned	Novel/uncertain candidate
GF_01648	0.1588356973995272	0.1588356973995272	0.1588356973995272	1.0	True	0.3680555555555556	0.3680555555555556	False	1	False	False	4	4	0.4692982456140351	0.5366826156299841	236.0			False	30S ribosomal protein S1		P0S91_RS22180	144	144	GCF_032163395.1;GCF_000317435.1;GCF_002813575.1;GCF_000011345.1;GCF_031583415.1;GCF_023983615.1;GCF_050711215.1;GCF_048820285.1;GCF_048077055.1;GCF_041506625.1	GCF_032163395.1;GCF_000317435.1;GCF_002813575.1;GCF_000011345.1;GCF_031583415.1;GCF_023983615.1;GCF_050711215.1;GCF_048820285.1;GCF_048077055.1;GCF_041506625.1	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)
GF_01641	0.4606349206349206	0.4606349206349206	0.4606349206349206	1.0	True	0.5873015873015873	0.5873015873015873	False	1	False	False	4	4	0.4677033492822966	0.4784688995215311	144.0			False	allophycocyanin subunit alpha-B		P0S91_RS14305	126	126	GCF_032163395.1;GCF_023546805.1;GCF_000317555.1;GCF_000312705.1;GCF_000317695.1;GCF_013393925.1;GCF_002949735.1;GCF_022376295.1;GCF_018139025.1;GCF_052692665.1	GCF_032163395.1;GCF_023546805.1;GCF_000317555.1;GCF_000312705.1;GCF_000317695.1;GCF_013393925.1;GCF_002949735.1;GCF_022376295.1;GCF_018139025.1;GCF_052692665.1	Other / unassigned	Novel/uncertain candidate
GF_01390	0.6308779119930975	0.6308779119930975	0.6308779119930975	1.0	True	0.7131147540983607	0.7131147540983607	False	1	False	False	4	4	0.4665071770334928	0.39712918660287083	54.0			False	30S ribosomal protein PSRP-3		KIK02_RS06700	122	122	GCF_021379005.1;GCF_904830915.1;GCF_904830775.1;GCF_904830845.1;GCF_904830765.1;GCF_904830935.1;GCF_904830855.1;GCF_023983615.1;GCF_021497025.1;GCF_044923475.1	GCF_021379005.1;GCF_904830915.1;GCF_904830775.1;GCF_904830845.1;GCF_904830765.1;GCF_904830935.1;GCF_904830855.1;GCF_023983615.1;GCF_021497025.1;GCF_044923475.1	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)
GF_00741	0.6099290780141844	0.6099290780141844	0.6099290780141844	1.0	True	0.6666666666666666	0.6666666666666666	False	1	False	False	4	4	0.4665071770334928	0.43939393939393945	95.0			False	3-isopropylmalate dehydrogenase		CDC37_RS12970	144	144	GCF_002368395.1;GCF_032163395.1;GCF_013177315.1;GCF_003443655.1;GCF_035320825.1;GCF_000017845.1;GCF_047275885.1;GCF_012516315.1;GCF_000316575.1;GCF_000014265.1	GCF_002368395.1;GCF_032163395.1;GCF_013177315.1;GCF_003443655.1;GCF_035320825.1;GCF_000017845.1;GCF_047275885.1;GCF_012516315.1;GCF_000316575.1;GCF_000014265.1	Other / unassigned	FOX-consistent support function (plausible rediscovery)
GF_02157	0.4371330555107867	0.4371330555107867	0.4371330555107867	1.0	True	0.5266272189349113	0.5266272189349113	False	1	False	False	4	4	0.4661084529505582	0.4784688995215311	317.0			False	acetolactate synthase small subunit		ACRYJJ_RS09990	169	169	GCF_051201415.1;GCF_047275885.1;GCF_021379005.1;GCF_002813575.1;GCF_019056575.1;GCF_022984195.1;GCF_036630075.1;GCF_008121535.1;GCF_052692655.1;GCF_002368395.1	GCF_051201415.1;GCF_047275885.1;GCF_021379005.1;GCF_002813575.1;GCF_019056575.1;GCF_022984195.1;GCF_036630075.1;GCF_008121535.1;GCF_052692655.1;GCF_002368395.1	Other / unassigned	Novel/uncertain candidate
GF_00531	0.3635158717886412	0.3635158717886412	0.3635158717886412	1.0	True	0.4532019704433497	0.4532019704433497	False	1	False	False	4	4	0.4661084529505582	0.3915470494417863	153.0			False	30S ribosomal protein S19		ACQY1Y_RS06240	203	203	GCF_000981785.2;GCF_000021805.1;GCF_041506625.1;GCF_001548395.1;GCF_044923475.1;GCF_000009705.1;GCF_002075285.3;GCF_000317555.1;GCF_003015225.1;GCF_904830935.1	GCF_000981785.2;GCF_000021805.1;GCF_041506625.1;GCF_001548395.1;GCF_044923475.1;GCF_000009705.1;GCF_002075285.3;GCF_000317555.1;GCF_003015225.1;GCF_904830935.1	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)
GF_00669	0.4386969685915441	0.4386969685915441	0.4386969685915441	1.0	True	0.620253164556962	0.620253164556962	False	1	False	False	4	4	0.4657097288676236	0.539872408293461	197.0			False	twin-arginine translocase subunit TatC		BZZ01_RS27575	79	79	GCF_002163975.1;GCF_043099735.1;GCF_003054475.1;GCF_038096175.1;GCF_022376295.1;GCF_001548375.1;GCF_025677855.1;GCF_002949795.1;GCF_052692665.1;GCF_043099725.1	GCF_002163975.1;GCF_043099735.1;GCF_003054475.1;GCF_038096175.1;GCF_022376295.1;GCF_001548375.1;GCF_025677855.1;GCF_002949795.1;GCF_052692665.1;GCF_043099725.1	Other / unassigned	Novel/uncertain candidate
GF_00969	0.5057676098735702	0.5057676098735702	0.5057676098735702	1.0	True	0.5894039735099338	0.5894039735099338	False	1	False	False	4	4	0.465311004784689	0.4585326953748006	53.0			False	phosphoribulokinase		JTM80_RS08595	151	151	GCF_013177315.1;GCF_002075285.3;GCF_031583395.1;GCF_002075285.2;GCF_031583515.1;GCF_031583415.1;GCF_031583535.1;GCF_003990665.1;GCF_026802175.1;GCF_048077055.1	GCF_013177315.1;GCF_002075285.3;GCF_031583395.1;GCF_002075285.2;GCF_031583515.1;GCF_031583415.1;GCF_031583535.1;GCF_003990665.1;GCF_026802175.1;GCF_048077055.1	Other / unassigned	Novel/uncertain candidate
GF_01314	0.5298892988929889	0.5298892988929889	0.5298892988929889	1.0	True	0.6	0.6	False	1	False	False	4	4	0.4633173843700159	0.41148325358851673	96.0			False	1-deoxy-D-xylulose-5-phosphate reductoisomerase		B6N60_RS04410	155	155	GCF_019056575.1;GCF_050235535.1;GCF_904830845.1;GCF_051201415.1;GCF_018139025.1;GCF_043099725.1;GCF_000317555.1;GCF_001277295.1;GCF_041506625.1;GCF_001704955.2	GCF_019056575.1;GCF_050235535.1;GCF_904830845.1;GCF_051201415.1;GCF_018139025.1;GCF_043099725.1;GCF_000317555.1;GCF_001277295.1;GCF_041506625.1;GCF_001704955.2	Other / unassigned	Novel/uncertain candidate
GF_00572	0.7371015445284259	0.7371015445284259	0.7371015445284259	1.0	True	0.8823529411764706	0.8823529411764706	False	1	False	False	4	4	0.4609250398724083	0.5055821371610845	204.0			False	AAA family ATPase		FIS3754_RS22405	68	68	GCF_001548455.1;GCF_000316665.1;GCF_043099315.1;GCF_032393985.1;GCF_000312705.1;GCF_000317435.1;GCF_017164015.1;GCF_023734775.1;GCF_008121535.1;GCF_019976755.1	GCF_001548455.1;GCF_000316665.1;GCF_043099315.1;GCF_032393985.1;GCF_000312705.1;GCF_000317435.1;GCF_017164015.1;GCF_023734775.1;GCF_008121535.1;GCF_019976755.1	Other / unassigned	Novel/uncertain candidate
GF_00419	0.7651282051282051	0.7651282051282051	0.7651282051282051	1.0	True	0.8933333333333333	0.8933333333333333	False	1	False	False	4	4	0.460127591706539	0.416267942583732	94.0			False	6-carboxytetrahydropterin synthase		GLO7428_RS18545	75	75	GCF_000317555.1;GCF_032163395.1;GCF_001548375.1;GCF_049315035.1;GCF_000316665.1;GCF_038050375.1;GCF_002163975.1;GCF_000009705.1;GCF_000317695.1;GCF_032393985.1	GCF_000317555.1;GCF_032163395.1;GCF_001548375.1;GCF_049315035.1;GCF_000316665.1;GCF_038050375.1;GCF_002163975.1;GCF_000009705.1;GCF_000317695.1;GCF_032393985.1	Other / unassigned	Novel/uncertain candidate
GF_01012	0.6592261904761905	0.6592261904761905	0.6592261904761905	1.0	True	0.8571428571428571	0.8571428571428571	False	1	False	False	4	4	0.4593301435406698	0.4154704944178628	92.0			False	hypothetical protein		FD725_RS23615	42	42	GCF_013393945.1;GCF_025677855.1;GCF_000009705.1;GCF_000316625.1;GCF_009498015.1;GCF_009856605.1;GCF_025860405.1;GCF_019976755.1;GCF_048568235.1;GCF_048568275.1	GCF_013393945.1;GCF_025677855.1;GCF_000009705.1;GCF_000316625.1;GCF_009498015.1;GCF_009856605.1;GCF_025860405.1;GCF_019976755.1;GCF_048568235.1;GCF_048568275.1	Stress / membrane / uncharacterized	Novel/uncertain candidate
GF_01844	0.6433006535947712	0.6433006535947712	0.6433006535947712	1.0	True	0.725	0.725	False	1	False	False	4	4	0.4593301435406698	0.3875598086124402	60.0			False	AAA family ATPase		ACF3DW_RS17055	120	120	GCF_043099315.1;GCF_001548375.1;GCF_024584745.1;GCF_028623165.1;GCF_038096175.1;GCF_038050375.1;GCF_012516395.1;GCF_008121535.1;GCF_022701275.1;GCF_014023275.1	GCF_043099315.1;GCF_001548375.1;GCF_024584745.1;GCF_028623165.1;GCF_038096175.1;GCF_038050375.1;GCF_012516395.1;GCF_008121535.1;GCF_022701275.1;GCF_014023275.1	Other / unassigned	Novel/uncertain candidate
GF_01680	0.1605306458247634	0.1605306458247634	0.1605306458247634	1.0	True	0.4038461538461538	0.4038461538461538	False	1	False	False	4	4	0.4593301435406698	0.4792663476874003	293.0			False	pyruvate kinase		HJG54_RS16385	52	52	GCF_032598965.1;GCF_037094475.1;GCF_022701275.1;GCF_042465725.1;GCF_000317475.1;GCF_000014265.1;GCF_047276495.1;GCF_022701255.1;GCF_003957805.1;GCF_036630115.1	GCF_032598965.1;GCF_037094475.1;GCF_022701275.1;GCF_042465725.1;GCF_000317475.1;GCF_000014265.1;GCF_047276495.1;GCF_022701255.1;GCF_003957805.1;GCF_036630115.1	Other / unassigned	Novel/uncertain candidate
GF_00350	0.2118514150943396	0.2118514150943396	0.2118514150943396	1.0	True	0.315625	0.315625	False	1	False	False	4	4	0.458133971291866	0.5430622009569378	178.0			False	ribulose-phosphate 3-epimerase		OSCIL6304_RS20950	320	320	GCF_000317105.1;GCF_001767235.1;GCF_029910235.1;GCF_904830775.1;GCF_019056575.1;GCF_047276495.1;GCF_002949795.1;GCF_012295525.1;GCF_000316575.1;GCF_022869765.1	GCF_000317105.1;GCF_001767235.1;GCF_029910235.1;GCF_904830775.1;GCF_019056575.1;GCF_047276495.1;GCF_002949795.1;GCF_012295525.1;GCF_000316575.1;GCF_022869765.1	Other / unassigned	Novel/uncertain candidate
GF_00843	0.1926773455377574	0.1926773455377574	0.1926773455377574	1.0	True	0.4347826086956521	0.4347826086956521	False	1	False	False	4	4	0.4577352472089314	0.4218500797448166	220.0			False	ATP-binding protein		BMF81_RS20605	46	46	GCF_003054475.1;GCF_048593405.1;GCF_038050375.1;GCF_013393945.1;GCF_000316575.1;GCF_017164015.1;GCF_048568235.1;GCF_022063185.1;GCF_048568275.1;GCF_000317695.1	GCF_003054475.1;GCF_048593405.1;GCF_038050375.1;GCF_013393945.1;GCF_000316575.1;GCF_017164015.1;GCF_048568235.1;GCF_022063185.1;GCF_048568275.1;GCF_000317695.1	Other / unassigned	Novel/uncertain candidate
GF_00394	0.6588463492356718	0.6588463492356718	0.6588463492356718	1.0	True	0.8305084745762712	0.8305084745762712	False	1	False	False	4	4	0.4549441786283891	0.43779904306220097	134.0			False	RNA recognition motif domain-containing protein		CRI9333_RS13335	59	59	GCF_000317495.1;GCF_002142495.1;GCF_044923475.1;GCF_047649235.1;GCF_032620035.1;GCF_002368255.1;GCF_002142475.1;GCF_022372495.1;GCF_032598965.1;GCF_021379005.1	GCF_000317495.1;GCF_002142495.1;GCF_044923475.1;GCF_047649235.1;GCF_032620035.1;GCF_002368255.1;GCF_002142475.1;GCF_022372495.1;GCF_032598965.1;GCF_021379005.1	Other / unassigned	Novel/uncertain candidate
GF_00810	0.5193032015065913	0.5193032015065913	0.5193032015065913	1.0	True	0.6944444444444444	0.6944444444444444	False	1	False	False	4	4	0.4549441786283891	0.46411483253588515	167.0			False	urea ABC transporter ATP-binding subunit UrtE		NLP_RS30930	72	72	GCF_002949795.1;GCF_052692655.1;GCF_008121535.1;GCF_024584745.1;GCF_001277295.1;GCF_012516395.1;GCF_000317495.1;GCF_904830775.1;GCF_904830925.1;GCF_904830935.1	GCF_002949795.1;GCF_052692655.1;GCF_008121535.1;GCF_024584745.1;GCF_001277295.1;GCF_012516395.1;GCF_000317495.1;GCF_904830775.1;GCF_904830925.1;GCF_904830935.1	Transport	Novel/uncertain candidate
GF_02092	0.0389872429054933	0.0389872429054933	0.0389872429054933	1.0	True	0.2934782608695652	0.2934782608695652	False	1	False	False	4	4	0.4525518341307815	0.4513556618819776	240.0			False	chlorophyll synthase ChlG		P4D80_RS07380	92	92	GCF_049200465.1;GCF_022701255.1;GCF_019891175.1;GCF_021172085.1;GCF_038396575.1;GCF_032598965.1;GCF_026222535.1;GCF_002075285.3;GCF_050500235.1;GCF_048077055.1	GCF_049200465.1;GCF_022701255.1;GCF_019891175.1;GCF_021172085.1;GCF_038396575.1;GCF_032598965.1;GCF_026222535.1;GCF_002075285.3;GCF_050500235.1;GCF_048077055.1	Other / unassigned	Novel/uncertain candidate
