assembly_accession,nifK_best_ref,nifD_present,nifH_best_ref,nifHDK_core_call,nifH_best_evalue,scaffold_n50,checkm_completeness,coverage,checkm_contamination,nifD_best_ref,nifH_present,download_ok,number_of_scaffolds,derived_from_metagenome,nifK_best_evalue,assembly_level,genome_notes,gc_percent,total_ungapped_length,organism_name,nifK_present,annotation_date,number_of_contigs,contig_n50,annotation_fails_MAG_check,nifD_best_evalue,annotation_name,best_hit_ids
GCF_015840335.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,6.900e-51,3226220,,42.53,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.100e-02,Complete Genome,,63.5,3226220,"{'infraspecific_names': {'strain': 'CBW1108'}, 'organism_name': 'Synechococcus sp. CBW1108', 'tax_id': 1353147}",0,,1,3226220,0,1.200e-02,GCF_015840335.1-RS_2024_08_17,H=WP_197150339.1;D=WP_197150342.1;K=WP_197150342.1
GCF_014489415.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,5.600e-163,3910736,,100,,nifD-local_aln_i2.1_12182023,1,1,2,0,5.400e-250,Complete Genome,,40,4057210,"{'infraspecific_names': {'strain': 'GIHE-G1'}, 'organism_name': 'Cylindrospermopsis curvispora GIHE-G1', 'tax_id': 2666332}",1,,2,3910736,0,1.400e-257,GCF_014489415.1-RS_2025_12_16,H=WP_187705049.1;D=WP_187705050.1;K=WP_187705051.1
GCF_014304815.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,6.300e-53,2424175,,970.013,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.300e-06,Complete Genome,,56.5,2424175,"{'infraspecific_names': {'strain': 'MIT S9220'}, 'organism_name': 'Synechococcus sp. MIT S9220', 'tax_id': 166309}",1,,1,2424175,0,3.900e-05,GCF_014304815.1-RS_2024_08_17,H=WP_067092925.1;D=WP_186988801.1;K=WP_186988801.1
GCF_014304795.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,1.800e-51,2623023,,3383.6,,nifD-local_aln_i2.1_12182023,1,1,1,0,5.600e-07,Complete Genome,,63.5,2623023,"{'infraspecific_names': {'strain': 'WH 8101'}, 'organism_name': 'Synechococcus sp. WH 8101', 'tax_id': 59932}",1,,1,2623023,0,2.200e-06,GCF_014304795.1-RS_2024_08_17,H=WP_130129595.1;D=WP_130129594.1;K=WP_130129594.1
GCF_014280235.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,2.700e-52,2748087,,3330.97,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.600e-04,Complete Genome,,68,2748087,"{'infraspecific_names': {'strain': 'NS01'}, 'organism_name': 'Cyanobium sp. NS01', 'tax_id': 261284}",0,,1,2748087,0,6.300e-02,GCF_014280235.1-RS_2024_08_17,H=WP_186696772.1;D=WP_186696771.1;K=WP_186696771.1
GCF_014280215.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,4.400e-53,2543463,,3410.33,,nifD-local_aln_i2.1_12182023,1,1,1,0,7.600e-05,Complete Genome,,60.5,2543463,"{'infraspecific_names': {'strain': 'A15-127'}, 'organism_name': 'Synechococcus sp. A15-127', 'tax_id': 1050624}",0,,1,2543463,0,2.500e-03,GCF_014280215.1-RS_2024_08_17,H=WP_186485065.1;D=WP_186485066.1;K=WP_186485066.1
GCF_014280195.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,7.100e-53,2305373,,868.781,,nifD-local_aln_i2.1_12182023,1,1,1,0,2.300e-05,Complete Genome,,59.5,2305373,"{'infraspecific_names': {'strain': 'A15-24'}, 'organism_name': 'Synechococcus sp. A15-24', 'tax_id': 1050635}",0,,1,2305373,0,7.000e-04,GCF_014280195.1-RS_2024_07_01,H=WP_186496861.1;D=WP_186496859.1;K=WP_186496859.1
GCF_014280175.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,1.500e-53,2341586,,2420.88,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.100e-05,Complete Genome,,60,2341586,"{'infraspecific_names': {'strain': 'A15-28'}, 'organism_name': 'Synechococcus sp. A15-28', 'tax_id': 1050638}",0,,1,2341586,0,7.600e-04,GCF_014280175.1-RS_2024_07_01,H=WP_186586421.1;D=WP_186586420.1;K=WP_186586420.1
GCF_014280115.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,1.700e-52,2621965,,2222.01,,nifD-local_aln_i2.1_12182023,1,1,1,0,7.800e-07,Complete Genome,,61,2621965,"{'infraspecific_names': {'strain': 'A15-44'}, 'organism_name': 'Synechococcus sp. A15-44', 'tax_id': 1050646}",1,,1,2621965,0,2.500e-04,GCF_014280115.1-RS_2024_08_17,H=WP_114988518.1;D=WP_186514909.1;K=WP_186514909.1
GCF_014280095.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,7.700e-52,2543402,,4021.37,,nifD-local_aln_i2.1_12182023,1,1,1,0,5.200e-07,Complete Genome,,58,2543402,"{'infraspecific_names': {'strain': 'A15-60'}, 'organism_name': 'Synechococcus sp. A15-60', 'tax_id': 1050655}",1,,1,2543402,0,8.200e-06,GCF_014280095.1-RS_2024_08_16,H=WP_186470595.1;D=WP_186470596.1;K=WP_186470596.1
GCF_014280075.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,6.800e-53,2294140,,4547.41,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.100e-06,Complete Genome,,60,2294140,"{'infraspecific_names': {'strain': 'A15-62'}, 'organism_name': 'Synechococcus sp. A15-62', 'tax_id': 1050657}",1,,1,2294140,0,4.000e-04,GCF_014280075.1-RS_2024_08_17,H=WP_186494802.1;D=WP_186494803.1;K=WP_186494803.1
GCF_014280055.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,1.200e-52,2401547,,832.547,,nifD-local_aln_i2.1_12182023,1,1,1,0,6.300e-06,Complete Genome,,59.5,2401547,"{'infraspecific_names': {'strain': 'A18-40'}, 'organism_name': 'Synechococcus sp. A18-40', 'tax_id': 1866939}",1,,1,2401547,0,1.900e-03,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),H=WP_011128585.1;D=WP_186511735.1;K=WP_186511735.1
GCF_014280035.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,7.700e-52,2511360,,1108.66,,nifD-local_aln_i2.1_12182023,1,1,1,0,5.200e-07,Complete Genome,,58,2511360,"{'infraspecific_names': {'strain': 'A18-25c'}, 'organism_name': 'Synechococcus sp. A18-25c', 'tax_id': 1866938}",1,,1,2511360,0,8.200e-06,GCF_014280035.1-RS_2024_08_17,H=WP_186470595.1;D=WP_186470596.1;K=WP_186470596.1
GCF_014280015.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,1.200e-52,2471770,,1127.01,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.100e-05,Complete Genome,,59.5,2471770,"{'infraspecific_names': {'strain': 'A18-46.1'}, 'organism_name': 'Synechococcus sp. A18-46.1', 'tax_id': 1866940}",0,,1,2471770,0,1.700e-03,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),H=WP_011128585.1;D=WP_186481958.1;K=WP_186481958.1
GCF_014279975.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,1.500e-52,2710834,,5401.83,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.100e-05,Complete Genome,,55,2710834,"{'infraspecific_names': {'strain': 'BIOS-U3-1'}, 'organism_name': 'Synechococcus sp. BIOS-U3-1', 'tax_id': 1400865}",0,,1,2710834,0,3.100e-05,GCF_014279975.1-RS_2025_08_18,H=WP_186489664.1;D=WP_186489662.1;K=WP_186489662.1
GCF_014279955.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,2.000e-53,2601150,,4647.74,,nifD-local_aln_i2.1_12182023,1,1,1,0,2.400e-05,Complete Genome,,60.5,2601150,"{'infraspecific_names': {'strain': 'BMK-MC-1'}, 'organism_name': 'Synechococcus sp. BMK-MC-1', 'tax_id': 1442551}",0,,1,2601150,0,1.100e-04,GCF_014279955.1-RS_2024_08_17,H=WP_186472759.1;D=WP_186472760.1;K=WP_186472760.1
GCF_014279895.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,1.700e-52,2112236,,2783.61,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.600e-06,Complete Genome,,61.5,2112236,"{'infraspecific_names': {'strain': 'M16.1'}, 'organism_name': 'Synechococcus sp. M16.1', 'tax_id': 1442553}",1,,1,2112236,0,2.400e-04,GCF_014279895.1-RS_2024_08_17,H=WP_114988518.1;D=WP_186541994.1;K=WP_186541994.1
GCF_014279875.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,1.700e-53,2435869,,4820.69,,nifD-local_aln_i2.1_12182023,1,1,1,0,4.200e-06,Complete Genome,,59,2435869,"{'infraspecific_names': {'strain': 'MEDNS5'}, 'organism_name': 'Synechococcus sp. MEDNS5', 'tax_id': 1442554}",1,,1,2435869,0,2.000e-05,GCF_014279875.1-RS_2024_08_17,H=WP_186584363.1;D=WP_186584365.1;K=WP_186584365.1
GCF_014279855.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,8.600e-53,2284343,,8073.59,,nifD-local_aln_i2.1_12182023,1,1,1,0,3.300e-04,Complete Genome,,60.5,2284343,"{'infraspecific_names': {'strain': 'MINOS11'}, 'organism_name': 'Synechococcus sp. Minos11', 'tax_id': 221341}",0,,1,2284343,0,4.400e-03,GCF_014279855.1-RS_2025_08_18,H=WP_186547776.1;D=WP_186547773.1;K=WP_186547773.1
GCF_014279835.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,5.900e-53,2451974,,3274.81,,nifD-local_aln_i2.1_12182023,1,1,1,0,7.400e-05,Complete Genome,,53.5,2451974,"{'infraspecific_names': {'strain': 'MVIR-18-1'}, 'organism_name': 'Synechococcus sp. MVIR-18-1', 'tax_id': 1386941}",0,,1,2451974,0,2.100e-04,GCF_014279835.1-RS_2024_08_17,H=WP_186588997.1;D=WP_186588996.1;K=WP_186588996.1
GCF_014279815.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,7.700e-52,2552712,,7125.9,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.100e-06,Complete Genome,,59,2552712,"{'infraspecific_names': {'strain': 'NOUM97013'}, 'organism_name': 'Synechococcus sp. NOUM97013', 'tax_id': 1442555}",1,,1,2552712,0,5.600e-08,GCF_014279815.1-RS_2024_08_17,H=WP_186479467.1;D=WP_186479466.1;K=WP_186479466.1
GCF_014279795.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,8.800e-53,2565218,,1817.55,,nifD-local_aln_i2.1_12182023,1,1,1,0,4.600e-06,Complete Genome,,59.5,2565218,"{'infraspecific_names': {'strain': 'PROS-7-1'}, 'organism_name': 'Synechococcus sp. PROS-7-1', 'tax_id': 1442556}",1,,1,2565218,0,6.600e-06,GCF_014279795.1-RS_2024_08_17,H=WP_186596738.1;D=WP_186596740.1;K=WP_186596740.1
GCF_014279775.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,1.400e-52,2273940,,805.47,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.300e-06,Complete Genome,,54,2273940,"{'infraspecific_names': {'strain': 'PROS-9-1'}, 'organism_name': 'Synechococcus sp. PROS-9-1', 'tax_id': 1968775}",1,,1,2273940,0,7.500e-06,GCF_014279775.1-RS_2024_08_17,H=WP_186515957.1;D=WP_186515956.1;K=WP_186515956.1
GCF_014279755.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,1.400e-52,2576003,,4348.6,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.100e-06,Complete Genome,,58.5,2576003,"{'infraspecific_names': {'strain': 'PROS-U-1'}, 'organism_name': 'Synechococcus sp. PROS-U-1', 'tax_id': 1400866}",1,,1,2576003,0,9.700e-05,GCF_014279755.1-RS_2024_08_17,H=WP_186571627.1;D=WP_186571630.1;K=WP_186571630.1
GCF_014279655.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,1.500e-53,2876904,,4672.1,,nifD-local_aln_i2.1_12182023,1,1,1,0,3.900e-06,Complete Genome,,54,2876904,"{'infraspecific_names': {'strain': 'ROS8604'}, 'organism_name': 'Synechococcus sp. ROS8604', 'tax_id': 1442557}",1,,1,2876904,0,3.500e-05,GCF_014279655.1-RS_2024_08_17,H=WP_006853355.1;D=WP_186543964.1;K=WP_186543964.1
GCF_014279635.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,1.700e-52,2481217,,4598.4,,nifD-local_aln_i2.1_12182023,1,1,1,0,2.200e-06,Complete Genome,,60,2481217,"{'infraspecific_names': {'strain': 'RS9902'}, 'organism_name': 'Synechococcus sp. RS9902', 'tax_id': 221345}",1,,1,2481217,0,1.900e-04,GCF_014279635.1-RS_2024_08_17,H=WP_114988518.1;D=WP_186509061.1;K=WP_186509061.1
GCF_014279615.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,1.700e-52,2581635,,2121.64,,nifD-local_aln_i2.1_12182023,1,1,1,0,6.600e-07,Complete Genome,,60.5,2581635,"{'infraspecific_names': {'strain': 'RS9907'}, 'organism_name': 'Synechococcus sp. RS9907', 'tax_id': 221350}",1,,1,2581635,0,1.300e-04,GCF_014279615.1-RS_2024_08_17,H=WP_114988518.1;D=WP_188021835.1;K=WP_188021835.1
GCF_014279595.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,2.600e-51,2603169,,3547.48,,nifD-local_aln_i2.1_12182023,1,1,1,0,5.500e-08,Complete Genome,,64.5,2603169,"{'infraspecific_names': {'strain': 'RS9909'}, 'organism_name': 'Synechococcus sp. RS9909', 'tax_id': 221352}",1,,1,2603169,0,6.100e-07,GCF_014279595.1-RS_2024_08_17,H=WP_038001202.1;D=WP_007101963.1;K=WP_007101963.1
GCF_014279555.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,3.200e-53,2728628,,704.383,,nifD-local_aln_i2.1_12182023,1,1,1,0,4.800e-06,Complete Genome,,53.5,2728628,"{'infraspecific_names': {'strain': 'SYN20'}, 'organism_name': 'Synechococcus sp. SYN20', 'tax_id': 1050714}",1,,1,2728628,0,1.800e-04,GCF_014279555.1-RS_2024_08_17,H=WP_186523425.1;D=WP_186523423.1;K=WP_186523423.1
GCF_014279535.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,1.700e-52,2190394,,3585.89,,nifD-local_aln_i2.1_12182023,1,1,1,0,9.800e-07,Complete Genome,,61,2190394,"{'infraspecific_names': {'strain': 'TAK9802'}, 'organism_name': 'Synechococcus sp. TAK9802', 'tax_id': 1442558}",1,,1,2190394,0,2.200e-04,GCF_014279535.1-RS_2024_08_17,H=WP_114988518.1;D=WP_186495774.1;K=WP_186495774.1
GCF_014217875.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,8.000e-52,2415533,,127,,nifD-local_aln_i2.1_12182023,1,1,1,0,3.400e-07,Complete Genome,,62.5,2415533,"{'infraspecific_names': {'strain': 'LTW-R'}, 'organism_name': 'Synechococcus sp. LTW-R', 'tax_id': 2751170}",1,,1,2415533,0,1.500e-04,GCF_014217875.1-RS_2024_08_16,H=WP_185187419.1;D=WP_185187418.1;K=WP_185187418.1
GCF_014023275.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,7.300e-162,7733505,,163.6,,nifD-local_aln_i2.1_12182023,1,1,6,0,9.000e-246,Complete Genome,,41.5,8316316,"{'infraspecific_names': {'strain': 'CCNP1411'}, 'organism_name': 'Nostoc edaphicum CCNP1411', 'tax_id': 1472755}",1,,6,7733505,0,6.100e-239,GCF_014023275.1-RS_2025_03_28,H=WP_181928125.1;D=WP_181928126.1;K=WP_181928152.1
GCF_003555505.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,0,1.100e-51,2650294,,400,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.200e-04,Complete Genome,,53.5,2650294,"{'infraspecific_names': {'strain': 'E542'}, 'organism_name': 'Thermosynechococcus sichuanensis E542', 'tax_id': 2016101}",0,,1,2650294,0,5.200e-09,GCF_003555505.1-RS_2025_08_03,H=WP_181494672.1;D=WP_181495294.1;K=WP_181495294.1
GCF_013393945.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,1.100e-163,6765102,,42,,nifD-local_aln_i2.1_12182023,1,1,8,0,1.200e-256,Complete Genome,,41,7387676,"{'infraspecific_names': {'strain': 'TCL26-01'}, 'organism_name': 'Nostoc sp. TCL26-01', 'tax_id': 2576904}",1,,8,6765102,0,1.500e-240,GCF_013393945.1-RS_2024_08_31,H=WP_179049315.1;D=WP_179049314.1;K=WP_179049274.1
GCF_013393925.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,1.400e-162,7495445,,20,,nifD-local_aln_i2.1_12182023,1,1,16,0,1.200e-245,Complete Genome,,41.5,9234448,"{'infraspecific_names': {'strain': 'C057'}, 'organism_name': 'Nostoc sp. C057', 'tax_id': 2576903}",1,,16,7495445,0,4.300e-240,GCF_013393925.1-RS_2024_08_31,H=WP_114083679.1;D=WP_179071827.1;K=WP_179071806.1
GCF_013393905.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,1.400e-162,7828336,,84,,nifD-local_aln_i2.1_12182023,1,1,9,0,1.200e-245,Complete Genome,,41.5,9879831,"{'infraspecific_names': {'strain': 'C052'}, 'organism_name': 'Nostoc sp. C052', 'tax_id': 2576902}",1,,9,7828336,0,7.200e-240,GCF_013393905.1-RS_2024_08_31,H=WP_179064204.1;D=WP_179064205.1;K=WP_179064229.1
GCF_013343235.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,7.700e-162,7887247,,58,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.800e-245,Complete Genome,,41.5,7887247,"{'infraspecific_names': {'isolate': 'TCL240-02'}, 'organism_name': 'Nostoc sp. TCL240-02', 'tax_id': 2572090}",1,,1,7887247,0,4.900e-258,GCF_013343235.1-RS_2024_07_27,H=WP_174710323.1;D=WP_174710321.1;K=WP_174710319.1
GCF_013177315.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,6.200e-161,5525100,,180,,nifD-local_aln_i2.1_12182023,1,1,1,0,2.000e-233,Complete Genome,,56.5,5525100,"{'infraspecific_names': {'strain': 'A183'}, 'organism_name': 'Thermoleptolyngbya sichuanensis A183', 'tax_id': 2737172}",1,,1,5525100,0,1.300e-251,GCF_013177315.1-RS_2025_11_20,H=WP_172355833.1;D=WP_172355835.1;K=WP_172355837.1
GCF_012516395.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,7.800e-53,5151752,,114.08,,nifD-local_aln_i2.1_12182023,1,1,2,0,4.200e-249,Complete Genome,,38,5220684,"{'infraspecific_names': {'strain': 'CCAP 1403/13f'}, 'organism_name': 'Dolichospermum flos-aquae CCAP 1403/13F', 'tax_id': 315271}",1,,2,5151752,0,3.300e-237,GCF_012516395.1-RS_2025_08_25,H=WP_015079916.1;D=WP_051155216.1;K=WP_148762493.1
GCF_012516315.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,6.500e-52,6423694,,114,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.000e-06,Complete Genome,,45,6423694,"{'infraspecific_names': {'strain': 'SAG 85.79'}, 'organism_name': 'Limnospira fusiformis SAG 85.79', 'tax_id': 1521533}",1,,1,6423694,0,3.000e-08,GCF_012516315.1-RS_2025_08_04,H=WP_006624178.1;D=WP_006670229.1;K=WP_006670229.1
GCF_012295525.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,0,1.300e-51,6357750,,795,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.200e-03,Complete Genome,,51.5,6357750,"{'infraspecific_names': {'strain': 'AP17'}, 'organism_name': 'Oxynema aestuarii AP17', 'tax_id': 2064643}",0,,1,6357750,0,1.000e-11,GCF_012295525.1-RS_2025_09_22,H=WP_168569775.1;D=WP_168570355.1;K=WP_168570355.1
GCF_011769525.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,4.200e-164,8479123,,30,,nifD-local_aln_i2.1_12182023,1,1,7,0,1.100e-208,Complete Genome,,40.5,8761534,"{'infraspecific_names': {'strain': 'PCC 7910'}, 'organism_name': 'Tolypothrix sp. PCC 7910', 'tax_id': 2099387}",1,,7,8479123,0,7.800e-240,GCF_011769525.1-RS_2024_08_25,H=WP_167723396.1;D=WP_167719732.1;K=WP_167719695.1
GCF_010196425.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,0,5.200e-54,4997809,,104,,nifD-local_aln_i2.1_12182023,1,1,2,0,1.100e-03,Complete Genome,,42.5,5015081,"{'infraspecific_names': {'strain': 'NIES-298'}, 'organism_name': 'Microcystis aeruginosa NIES-298', 'tax_id': 449468}",0,,2,4997809,0,1.400e-09,GCF_010196425.1-RS_2025_04_26,H=WP_002735653.1;D=WP_002770669.1;K=WP_002770669.1
GCF_009873495.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,1.400e-162,7340101,,38,,nifD-local_aln_i2.1_12182023,1,1,13,0,8.200e-246,Complete Genome,,41.5,8653730,"{'infraspecific_names': {'strain': 'ATCC 53789'}, 'organism_name': 'Nostoc sp. ATCC 53789', 'tax_id': 76335}",1,,13,7340101,0,5.100e-240,GCF_009873495.1-RS_2024_06_03,H=WP_114083679.1;D=WP_114083678.1;K=WP_114083661.1
GCF_009856605.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,9.700e-164,6377767,,212,,nifD-local_aln_i2.1_12182023,1,1,5,0,6.200e-259,Complete Genome,,41.5,7096012,"{'infraspecific_names': {'strain': '0441'}, 'organism_name': 'Trichormus variabilis 0441', 'tax_id': 375899}",1,,5,6377767,0,1.800e-257,GCF_009856605.1-RS_2025_05_21,H=WP_011320610.1;D=WP_011320928.1;K=WP_011320624.1
GCF_009792235.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,0,8.300e-54,5449501,,125,,nifD-local_aln_i2.1_12182023,1,1,2,0,1.200e-03,Complete Genome,,42.5,5493112,"{'infraspecific_names': {'strain': 'FD4'}, 'organism_name': 'Microcystis aeruginosa FD4', 'tax_id': 2686288}",0,,2,5449501,0,1.500e-09,GCF_009792235.1-RS_2025_08_24,H=WP_002773281.1;D=WP_158199865.1;K=WP_158199865.1
GCF_009498015.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,9.700e-164,7013200,,215,,nifD-local_aln_i2.1_12182023,1,1,1,0,6.200e-259,Complete Genome,,41.5,7013200,"{'infraspecific_names': {'strain': 'YBS01'}, 'organism_name': 'Anabaena sp. YBS01', 'tax_id': 2490939}",1,,1,7013200,0,1.800e-257,GCF_009498015.1-RS_2024_07_31,H=WP_011320610.1;D=WP_011320928.1;K=WP_011320624.1
GCF_009372195.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,7.700e-162,6481972,,191,,nifD-local_aln_i2.1_12182023,1,1,9,0,1.600e-245,Complete Genome,,41.5,9516388,"{'infraspecific_names': {'isolate': 'CCNUC1'}, 'organism_name': 'Nostoc sphaeroides CCNUC1', 'tax_id': 2653204}",1,,9,6481972,0,2.100e-103,GCF_009372195.1-RS_2025_03_28,H=WP_118163822.1;D=WP_152588230.1;K=WP_118163743.1
GCF_008807075.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,7.200e-53,2984853,,2500,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.500e-04,Complete Genome,,68,2984853,"{'infraspecific_names': {'strain': 'RSCCF101'}, 'organism_name': 'Synechococcus sp. RSCCF101', 'tax_id': 2511069}",0,,1,2984853,0,1.900e-05,GCF_008807075.1-RS_2024_08_15,H=WP_150882270.1;D=WP_150882269.1;K=WP_150882269.1
GCF_008386235.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,0,4.900e-52,2647823,,415,,nifD-local_aln_i2.1_12182023,1,1,1,0,6.200e-05,Complete Genome,,53.5,2647823,"{'infraspecific_names': {'strain': 'CL-1'}, 'organism_name': 'Thermosynechococcus sp. CL-1', 'tax_id': 2583530}",0,,1,2647823,0,1.400e-10,GCF_008386235.1-RS_2024_11_06,H=WP_149819367.1;D=WP_149821788.1;K=WP_149821788.1
GCF_008121535.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,3.200e-162,5407479,,320,,nifD-local_aln_i2.1_12182023,1,1,4,0,4.200e-249,Complete Genome,,38,5642022,"{'infraspecific_names': {'strain': 'UHCC 0315A'}, 'organism_name': 'Dolichospermum sp. UHCC 0315A', 'tax_id': 1914871}",1,,4,5407479,0,8.900e-237,GCF_008121535.1-RS_2024_08_24,H=WP_148759939.1;D=WP_148762529.1;K=WP_148762493.1
GCF_007904085.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,1.300e-158,3326959,,1357,,nifD-local_aln_i2.1_12182023,1,1,5,0,2.100e-229,Complete Genome,,41,3524308,"{'infraspecific_names': {'strain': 'Z-M001'}, 'organism_name': 'Euhalothece natronophila Z-M001', 'tax_id': 522448}",1,,5,3326959,0,7.500e-245,GCF_007904085.1-RS_2025_11_20,H=WP_146294449.1;D=WP_146294450.1;K=WP_146294452.1
GCF_002075285.3,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,1.100e-50,5577845,,45,,nifD-local_aln_i2.1_12182023,1,1,1,0,7.800e-08,Complete Genome,,54.5,5577845,"{'infraspecific_names': {'strain': 'C2206'}, 'organism_name': 'Halomicronema hongdechloris C2206', 'tax_id': 1641165}",1,,1,5577845,0,1.900e-07,GCF_002075285.3-RS_2025_11_20,H=WP_080806467.1;D=WP_080806499.1;K=WP_080806499.1
GCF_000179235.2,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,5.800e-52,2789647,,40,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.100e-03,Complete Genome,,64,2789647,"{'infraspecific_names': {'strain': 'CB0101'}, 'organism_name': 'Synechococcus sp. CB0101', 'tax_id': 232348}",0,,1,2789647,0,1.600e-02,GCF_000179235.2-RS_2024_08_23,H=WP_010306883.1;D=WP_010306875.1;K=WP_010306875.1
GCA_004296455.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,9.400e-162,7235916,,53,,nifD-local_aln_i2.1_12182023,1,1,6,0,1.200e-209,Complete Genome,,39.5,7586835,"{'infraspecific_names': {'strain': 'NIES-4101'}, 'organism_name': 'Calothrix sp. NIES-4101', 'tax_id': 2005461}",1,,6,7235916,0,1.300e-116,Annotation submitted by Toyohashi University of Technology,H=BAZ38321.1;D=BAZ40645.1;K=BAZ40426.1
